"","team2","Season","team1","Margin","Won","Team.x","Conference.x","Team.y","Conference.y","Rank.x","AdjEM.x","AdjOE.x","AdjDE.x","AdjT.x","Luck.x","SOS.x","OppAdjOE.x","OppAdjDE.x","NonConSOS.x","eFGPct.x","TOPct.x","ORPct.x","FTRate.x","OppeFGPct.x","OppTOPct.x","OppORPct.x","OppFTRate.x","FGPct3.x","FGPct2.x","FTPct.x","BlkPct.x","StlPct.x","AssistPct.x","PctFGA3.x","OppFGPct3.x","OppFGPct2.x","OppFTPct.x","OppBlkPct.x","OppStlPct.x","OppAssistPct.x","OppPctFGA3.x","PctPtsFrom1.x","PctPtsFrom2.x","PctPtsFrom3.x","OppPctPtsFrom1.x","OppPctPtsFrom2.x","OppPctPtsFrom3.x","WinPct.x","SRS.x","PPG.x","FGMPG.x","FGPCT.x","FGM3PG.x","ORBPG.x","TRBPG.x","AstPG.x","StlPG.x","BlkPG.x","TOPG.x","ASTtoTO.x","OppFGMPG.x","OppFGPCT.x","OppFGM3PG.x","OppORBPG.x","OppTRBPG.x","OppAstPG.x","OppStlPG.x","OppBlkPG.x","OppTOPG.x","OppASTtoTO.x"
"521",1326,2015,1112,15,1,"arizona","P12","ohio st.","B10",-0.301251850236445,1.36966796417835,0.762377109937341,-1.38635557984924,0.0801868594540899,0.137743683344816,-0.0178651787609506,-0.0342839692987524,0.00319906441917384,1.27469474247479,-0.258168144598431,-0.253281302160426,0.269549584830783,2.59134721677644,-0.496066672651628,-0.371382751023502,-3.31570333031824,1.6519842087507,-0.422404096031174,-0.0436878440205452,1.07400010891756,-0.711037106779212,-0.516378092754942,-0.631953450106342,-1.11535040538099,0.6768415984119,-0.865055895197447,-0.344915641205455,-1.589586787855,-0.317730550640414,-2.04853869503963,-1.6619370808052,2.68357081624391,0.196241482148565,-1.41774373370797,1.76910266923135,0.0718268380495567,-1.43370536452457,2.05682733177525,0.646007019873707,0.23388618246346,-0.508288385099021,0.270646853338733,-1.33245747559511,-0.129763794037965,0.431500278068244,-0.779827287981445,-0.263134751127879,-1.33943130481457,-0.194206004298964,-0.47647030897086,-1.14864454051908,-0.177455373294376,-1.54812527443862,-2.89551597403807,-2.31102323723126,-2.23170333916694,-0.417588634221554,-0.520907340549808,-0.284708825204644,-1.3303126916588
"525",1328,2009,1288,-28,0,"morgan st.","MEAC","oklahoma","B12",3.0296425196791,-2.76367057352217,-3.17266810090492,0.917410012904265,-0.391015318465496,0.27307949921886,-3.37370643542732,-3.23478045189813,2.39467197549383,-0.19239722823702,-3.42254351631759,-0.162200769816449,0.354227955025028,-2.84125395581122,-0.360541027924706,1.8253089222472,0.567311394639807,2.26164395943724,-0.533592342208817,-4.21787382404643,-0.847613137554123,2.13484852218772,0.521615410149632,-1.46019618226701,-1.59383828795794,-1.74281552340672,0.640955802171273,-0.0210074879960224,-1.04102936629265,-0.0810116581802983,-1.09559364125117,-2.25423845809467,-1.52624418371568,1.32586943415583,-0.494822600051402,2.31792664011702,1.36046656591839,-3.26624911008419,-1.88754263076136,-2.79275042423062,-2.44860915280234,-1.41795237683256,-3.25872105568822,-1.24461730208054,NA,-0.321739907044487,-1.83329891209633,-0.235134974021974,-0.978631176472079,-0.452823488820259,-0.96721703655922,-1.43936734852458,0.545399782880935,-3.36820780721202,NA,0.48581603110141,NA,NA,NA,1.3820317715464,NA
"532",1328,2016,1332,-12,0,"oregon","P12","oklahoma","B12",0.0345322376690366,-0.136285376464326,0.251917627344551,0.474327465711825,-0.439927257917326,-0.929268023434253,-0.595248570674368,-0.589802107316258,0.411505705041996,0.0190538869362074,-0.766649424866002,-1.03668408928822,0.759022532385219,1.54578479704309,0.780686601980066,0.966304448288164,0.0570162053178483,0.625332437348592,-3.03916466516941,1.60567102375151,-0.213043689365334,-0.642123942906073,-3.14501586367043,-0.583425197506434,-1.32703609924097,1.25780359451751,0.336314420366279,0.931128944140702,0.774774212430347,0.576379774929512,1.82831086040213,-0.423628713187235,1.6063639375182,2.02997349947053,-2.6283592728906,0.56476859192899,-0.205023395747184,-0.199377472292939,0.243823857891232,-0.224889248753549,-0.223902637546013,-0.0682925324011421,0.438281589395405,-2.85154161792128,0.444991882614993,-0.665763314603583,-0.530005944920462,0.400678340372002,0.530607278281289,-1.01574999691392,0.414765741920696,-0.665103703910406,0.619327696807595,-0.345979879063917,-0.696522911760205,-1.30485979056232,1.14551853080096,-3.09049285432526,-0.289976819650069,0.764610479059617,0.167688343616975
"534",1328,2016,1401,-14,0,"texas a&m","SEC","oklahoma","B12",0.15958592573831,-0.298606372999055,-0.648666704635563,-0.281485202086541,-0.754776565487926,-1.72975744113655,-0.656323441051658,-0.382695773283942,0.733939679623915,0.92025936651105,-1.19776803181543,-0.452738411564766,0.863020757455531,1.08886048009156,0.137692130979657,1.3714339924138,-0.358863593899638,0.696344791841679,-3.1541719214702,1.12378552026498,-1.44080254786738,0.394444641326658,-1.94122713123395,1.75167385877968,-0.78225436372372,-0.145723776626269,0.190623892909848,-1.03199014682559,-0.715920275609499,0.4061591474938,2.90413194041808,1.23456656747582,0.918902175733565,1.6866120677911,-1.99900694646931,0.455651936414198,-1.16609225907624,0.874567677849531,-0.360303584289794,-0.170079157971606,-0.677092384354835,-0.37675817364894,-0.38138164770006,-2.27172006359174,1.19946717773986,0.383026594239853,1.10780393572064,0.241061098871755,-1.21971613025799,-0.555802430276537,1.28660295432879,-1.32966535854588,-0.163404775837684,0.214054467835886,-0.72185711644528,-0.466340724283649,1.49682602639439,-2.11731060364352,0.701351040893766,0.986937996571187,0.230346637489922
"548",1332,2007,1275,-2,0,"miami oh","MAC","oregon","P10",1.46828265352743,-1.47879020060396,-2.24564833378328,-0.145052688921877,-2.15236434556863,-1.28925783722755,-0.749240646986062,-0.734540238602747,0.503169051794184,2.85554950365455,-0.775852176374552,1.69514244618746,-1.93667992360634,-0.176457655785315,-1.47145006591082,-0.895993050563038,-0.270327932841253,0.946704453816074,-2.22800345486679,0.890098312892537,-1.52574957454298,-2.05832496603717,2.79200824398098,0.990918601064554,-1.93025791039582,0.337982309744956,-2.05940691244049,0.250611162423805,2.06632746703851,-0.414741176870854,-0.628457937455903,-0.75565966006562,-0.35455315093608,2.83865108257451,-2.46965710791752,1.36252687905368,-0.690557092325979,-0.314960605758009,-2.52272251205277,-1.54485846405611,-3.33343655102456,-2.13294207923283,0.378014924287458,-3.48264690344828,NA,-1.43221163767588,-0.644192400310075,-0.929703949760543,1.63155336679832,0.459934585913531,-0.770730537467775,-2.34357866650726,-1.48164313900797,NA,NA,-0.809544777837343,NA,NA,NA,NA,NA
"549",1332,2008,1280,7,1,"mississippi st.","SEC","oregon","P10",-0.0161344947338116,0.0600818352345475,-1.9216039678113,-2.34782898163956,0.537912690843759,-0.27741757902067,-0.660746986002848,-0.183703076148379,0.973790982066656,-0.261504486552768,-1.37839311579335,1.39642290122618,0.785415012264062,0.477565423157004,-3.3273999254112,0.449277377980443,0.365986190207917,-1.13079561488051,-2.26672110797937,-0.114385461699867,-1.36407444078616,-0.379954870118254,0.814355326406768,-1.0024166931205,-0.731714749968184,-0.726532133191535,-3.88169157754954,-0.342309380487789,4.01156070250263,0.776184118394859,-0.604009759697799,-0.0709480052216477,0.385018598771757,1.16684937928926,-1.3037564102003,-0.290340838974923,-0.760341653412595,1.04185384298712,1.08591257433654,0.188846128871792,-0.705102887620833,-0.403511949826209,-0.833039817400171,-1.50780746609992,NA,2.17943631080609,-0.951932325262049,0.820586919616286,4.17188135897723,1.53296377812979,-1.58076141671849,-1.44632705624386,-3.53073100070884,NA,NA,1.75431193049253,NA,NA,NA,NA,NA
"552",1334,2005,1449,18,1,"washington","P10","pacific","BW",-0.48726932346271,0.886529161206453,1.06774358025652,-0.296664226991009,2.45249060561537,-0.683045893293331,1.46225878132709,1.18961537798621,-1.28364149355286,1.85607477210054,-0.59249604726723,-0.79961713751338,1.49545796551961,-1.31034129354355,1.4213721561382,2.92880002844204,1.8945536179925,2.70707082229188,0.150340779398914,-0.82995817255884,-0.424059626989007,-0.453821186821707,-1.62183273695648,0.466869440865568,-0.586369593627869,0.144635590123771,1.75391438330732,1.00401462627279,-0.686387820441726,1.77097048667779,0.90180837647896,-1.55343135355129,-1.14289091563947,0.743044109629462,-0.175902161923602,2.46981131950832,0.543805754697706,-2.47272331628224,-0.518881089197805,1.41310022437967,2.70506091698077,2.95732115428179,-0.45108211029819,0.62006297927495,NA,0.538129345738829,2.18483866984693,2.38170872512864,-0.50910361708318,0.436292801607667,1.15639294196127,1.11212996983214,2.0074296262801,NA,NA,1.48146815740484,NA,NA,NA,NA,NA
"554",1334,2006,1130,0,1,"boston college","ACC","pacific","BW",-0.948603451110648,0.819299838713325,1.26464227318782,0.0700045425090455,-0.289822352929359,0.265530652941274,1.68832791687415,1.2173741953537,-1.65391405600619,-1.19307833157211,0.0553726604557016,0.679984216270966,1.93214595331636,1.69987624931446,0.69726292268896,-0.274541181671371,1.51039060418676,0.441141339871042,-0.693618618325395,0.532208938292931,-2.10126495025339,0.970910266183819,0.127530667958191,1.61089406847753,-0.138681841246128,1.79011202916587,0.0807794613656916,-0.00923824265746079,1.67771191195761,0.105678761315447,-0.143750105896994,-1.70770974330596,0.753428584152281,0.16693293745796,-0.51024558533491,0.272170497233687,0.803209848222794,-1.05834050267357,0.201056902410888,0.85572991179621,-0.0508302607906041,-0.236039424405894,-0.0287803141145766,-0.710400874425696,NA,-0.0242537465944613,0.925826034410187,0.161553762695387,1.8571747545494,0.0637261801209542,0.621407808585016,0.511469517130699,0.951735261550573,NA,NA,-0.0588340070723432,NA,NA,NA,NA,NA
"559",1338,2006,1133,6,1,"bradley","MVC","pittsburgh","BE",0.267916153564361,-0.620676250425849,-0.7635006375666,0.215978182114797,1.0653465570125,0.196693768872753,-0.370425220913827,-0.897437539247711,-0.305087389927345,0.354743201277305,-0.994310794332063,0.633260232397045,-0.838018858976549,-1.10345261185541,-0.235405508988046,1.60281227400978,0.898330363452714,0.903738241688274,-0.648981499521929,-0.877136090750301,0.729443515260009,-1.28915378257981,2.17987393344637,-0.35387206886675,-0.623466751039051,-1.69432840478484,0.787222865579535,2.97596065124301,0.384591050033369,1.88140458526997,-0.362037846695817,-0.822082083653582,-0.378640061443427,0.737372595350577,-0.477959518993193,1.48460630781533,0.666234966276901,-1.92910684062693,-1.01366984715344,-0.644276309772226,-0.231566797934073,0.114622992550709,-0.77664556100917,-0.524205161393279,NA,-0.412551187532523,-0.149424181725395,2.0492762830196,0.513452018150933,0.925423663734322,-0.6715349451804,0.0583088207824025,0.255296818463947,NA,NA,1.43896157427682,NA,NA,NA,NA,NA
"561",1338,2007,1460,-21,0,"wright st.","Horz","pittsburgh","BE",1.82902784387944,-1.89555070251336,-2.12350174565561,0.704010986903747,-0.144893629866095,2.4317419810589,-1.82256185228341,-1.26744117392499,1.81863383177985,-1.73329924505153,-1.56481682873686,0.46846889178093,-1.56914982335886,-0.805305241240186,1.13631602914616,1.34738590059161,0.221479861422664,0.234570137749721,-1.45976080881223,-1.2004332907467,1.9811119580366,-0.127692102991062,-0.415033266820636,-2.95265896323229,0.0863529397994732,0.773470146689894,0.951463410393286,-0.560630376267084,-1.72215165922828,0.596205435079981,1.02561716470106,1.52208169515219,0.477047070869281,-0.0420881078425953,-0.167489624496234,-0.175552970164631,-1.06820724769228,1.29521487265798,-0.972150800284743,-2.07303282897637,-1.42230320217525,-1.4018466063818,-1.53375972507627,-0.598179628897584,NA,-1.21972675009589,-2.96875872020624,0.442358240906068,-1.67141418613363,0.134239582204224,-2.38726962328404,-0.292168813322648,0.697433451582538,NA,NA,0.70354540722644,NA,NA,NA,NA,NA
"563",1338,2009,1462,-5,0,"xavier","A10","pittsburgh","BE",0.332750583986418,-0.978299386726546,-1.71560497807658,-0.343935972190088,-0.00357909738728016,0.0523768496622818,-0.87197830009714,-0.721745626142856,0.742296519148017,1.37580579383973,-0.193075806625024,1.72693782074886,-1.16972631267482,2.75040345082441,-1.14021560207318,-0.145419089201865,-0.63023706433187,0.477058640980222,1.49743871708061,-1.35310703956093,0.0173987854814087,2.98228882486437,1.83081432344919,-1.235687309937,0.669033550060954,-0.0974287074298108,-1.33797357347902,-2.08315701248921,0.902766895798408,-1.37596886424945,-0.0199413176748934,-0.81423030417676,2.44101203526078,-2.11255708840095,0.841110997819134,0.43305266448405,0.0850753883025856,-0.422711188103283,-1.00265157413659,-0.90627847652348,-1.18728366935197,-2.3760740751454,-0.841939918112225,0.41169874225065,NA,-0.144799371349,-2.42232604507705,-1.1968695413718,0.929417392500333,1.56612851830269,-2.80750885094844,-0.620253729098478,-0.949487963926841,-0.733778852717901,NA,0.175341214793942,NA,NA,NA,-0.161236382153476,NA
"565",1338,2011,1139,1,1,"butler","Horz","pittsburgh","BE",0.668286496055308,-1.21894009491831,-1.24981394198605,0.548088114715557,0.445510097816775,1.24232691010488,-0.73623536430672,-0.614365960232866,0.652080842573644,1.64107487060582,-1.21208342305096,-0.737964544326941,-2.54632756221704,-1.13159924972654,1.36219210369103,0.399123086512268,-0.135489405544908,1.18214404602796,-1.69225767799386,-0.949553015242773,1.47137522538179,-1.02670953463475,0.429455911302288,-3.59444159082654,2.09732842637375,-0.145864612871579,1.80532694991906,-0.196538016223604,-1.49602533251744,0.79631932693746,-1.06579742460849,0.66495557606384,-0.00413432418845844,-1.70349775586626,1.5716038043862,0.658577535464992,-0.281585346799124,-0.25642679222776,-0.971442228372687,-1.25580015289673,-0.578197750224455,-0.954414113489898,-1.8580067710135,1.25830500923738,-1.64418533367283,-1.60770487965475,-3.13641781328083,0.834336135402802,-1.33699716006132,-0.438050954548538,-2.14824353291592,0.365870538804813,1.34622356780363,0.17774418159133,-0.740487462129902,1.1398247801903,-0.582337028756599,0.514034308520975,-2.08712758945551,0.690295363439346,-1.16773659655279
"570",1343,2004,1400,17,1,"texas","B12","princeton","Ivy",-1.72281997476836,1.82729142948614,1.3671968837631,-1.45878966450864,2.5429947357217,0.0773613407580365,2.61414553011867,2.69190532872287,-1.65898090162857,1.71557806432656,-1.59480667786007,-1.9993038675217,2.73557819413806,0.117389478850951,-0.580644810363876,-0.187340949374853,1.06940871473438,0.0822747991103809,1.38605952039681,-3.19028242664664,-0.873764245354404,0.841339193154727,-1.49594266746065,-1.87044729272712,-1.65072161350881,-0.775044858403475,-0.355139049099939,0.37679449919643,0.0600044951222461,-0.835104169128416,-0.850268081471792,0.381994759775254,0.335956486785774,0.338705318077472,-0.483491864871162,0.320780896909398,-0.326490597451607,0.0736920572611415,0.360335051913706,2.20306643104985,2.72077107124469,2.39175895741142,-1.71645885236074,0.622568314974967,NA,3.47262076575827,0.0367605714488163,-0.186459395714604,0.423184706650547,-0.891834274017577,0.680667256458344,1.67604917521456,-0.504542952893405,NA,NA,2.69131948480865,NA,NA,NA,NA,NA
"572",1344,2014,1314,2,1,"north carolina","ACC","providence","BE",-0.306115198847878,0.489013280856041,-0.289976375302787,-1.24251641576209,1.83240904246767,-1.19705828579685,0.22278222291259,0.557106622982997,0.172378237688163,0.472357774228505,0.582932521153932,-0.194499103200808,0.715274815686632,0.165746828432945,-0.782125921580298,1.14005571081783,0.228829522730278,1.35100394988035,-0.456347986489815,1.13162542009427,-4.44341572295526,0.133376269167799,-0.0454937681907142,-0.264816723052039,-1.94752221508795,-0.484621475178296,-0.777119829822901,-0.952883791407242,0.158595357265541,1.11022318547755,-0.270148535341555,1.44749677240306,-1.92454073448756,2.84064469394667,-1.73245790312208,1.27447473006503,-1.84028347821873,0.937591292761417,0.416950138947088,0.47844618491381,0.623937729430696,1.89713385141751,1.57898202685483,-1.52397637999169,1.12582882634989,1.05452480630148,0.966876898087201,1.280171250401,-0.210465213475786,0.208630865560392,0.559852733705369,-0.905240946169057,-1.25995032016173,0.908966471127757,0.734625349763878,0.609561698377734,-0.736942098841331,0.402566556587037,1.47405946700623,1.4211118643672,-1.91872716998571
"574",1345,2008,1462,7,1,"xavier","A10","purdue","B10",-0.27859833417733,0.408205082359803,1.09965540235705,0.624612439436631,-0.834928331744847,1.75813383774891,0.0890848521858761,0.595371611921302,0.528174098363257,1.68901547065446,2.19596431472873,0.527251090740548,0.762558844886605,1.09742727856798,-0.827301136489273,-2.47881608417388,-0.0100921961594486,-1.93329502133607,0.534844003438512,2.62562855966225,0.994283303802011,1.43101322555939,1.2493998458637,0.805806623963527,0.29473839516853,-0.532762904834407,-0.842470126177303,0.206476492404175,-0.975171490920777,-2.1565987715289,0.781650859591892,1.33113926567233,0.47459138891292,0.049790423475341,-0.30080215237332,-1.499450374993,-0.450216929144473,1.63320259386203,0.689824021501625,0.518484010476591,1.06930301435292,0.796183642132713,2.24817174865789,0.0656785656202534,NA,0.858155801218599,1.07472594440391,-2.11601593815219,-0.785209932229355,0.13573340977618,0.678514745303293,0.599806779258578,-1.21631846501336,NA,NA,-1.0061891166693,NA,NA,NA,NA,NA
"575",1345,2009,1449,-2,0,"washington","P10","purdue","B10",-0.0115193219589703,0.00589548612743762,0.318936505974891,0.446214438450187,1.97840954896724,0.121929862260224,0.252574935612434,0.680134075136031,0.357547254916448,1.47268987069096,-0.497077321463831,1.35931601767863,3.07003611311519,2.33340932883427,1.20227149563566,-0.768279863853955,-0.509984617861742,0.34169414323888,-0.45653893699597,-0.198631495544138,-0.143040152861317,-1.0333137384085,0.960725284535335,-2.83096871884809,-2.48758701576565,0.338123145990267,1.37632687087541,0.440181146090639,-2.0446480710513,-0.51144225470916,-2.12298474674822,-0.618260501501912,2.26639481586783,1.64436786778796,-2.5218764778842,0.0741915194023147,0.765417097774531,-0.862511517270892,0.051428715074061,0.0317692120701457,1.87337453054679,1.61392916480289,0.720958981906714,-1.91260800456823,NA,2.22326763979183,-1.04415188570038,0.175425724650027,-1.65444304901833,1.98690208349126,-2.11248454006623,2.1043851324519,1.38397688371003,0.156999277311599,NA,-0.88340680093427,NA,NA,NA,0.101832831921965,NA
"577",1345,2011,1433,18,1,"vcu","CAA","purdue","B10",0.907848643603118,-1.30077031371234,-0.495975365037498,1.59205538077642,-0.25233456076325,0.262295433108023,-1.04015148380117,-0.895609737467727,0.875613119514253,-0.0869585811155804,0.137161984262198,0.582156977827435,-0.460402608717732,0.55836964658909,1.43753457403416,0.351676104931261,2.3848914799949,0.638047386088728,0.192113640610016,-0.311555149315716,-0.0403918052822689,2.0127071784041,0.055851057743591,-0.304234977613556,1.44590212659346,0.531700324921969,1.43129952009684,-0.929345300730106,-0.490447118613697,1.65779961677945,-0.439539920624169,0.470323787749164,0.486486795671378,-1.65368009499187,1.29216991147362,0.0701406527626722,-0.202429155519847,0.144548223292822,-0.745617790659631,-1.47336943580136,-0.22333417263609,-0.783008450543837,-0.577440540244443,1.14861469382764,-0.281032053859948,-1.1015790153423,-0.713555822256679,1.47078958295756,-0.548463397800362,0.504243484886673,-1.19234874669289,0.924651859282246,1.36312608244002,0.598621389046673,1.62873626495755,1.18233509171338,0.271341730605042,0.160742504946829,1.00363469391328,0.337680098609541,-0.0910785705225607
